REI ID,REI Name,Year,State,Sex,20-29,30-39,40-49,50-59,60-69
102,High alcohol use,2019,Mizoram,Female,0.0,7.09,30.71,20.18,42.01
102,High alcohol use,2019,Mizoram,Male,0.0,-5.4,4.4,38.76,62.25
102,High alcohol use,2019,Nagaland,Female,0.0,-10.89,8.3,27.14,75.46
102,High alcohol use,2019,Nagaland,Male,0.0,-9.63,0.16,36.21,73.26
102,High alcohol use,2019,Odisha,Female,0.0,-0.37,8.65,19.6,72.13
102,High alcohol use,2019,Odisha,Male,0.0,0.75,4.91,21.48,72.85
102,High alcohol use,2019,Punjab,Female,0.0,10.97,23.12,15.89,50.02
102,High alcohol use,2019,Punjab,Male,0.0,20.12,57.97,12.23,9.68
102,High alcohol use,2019,Rajasthan,Female,0.0,9.66,25.54,20.64,44.16
102,High alcohol use,2019,Rajasthan,Male,0.0,229.2,632.67,-198.14,-563.73
102,High alcohol use,2019,Sikkim,Female,0.0,83.12,119.05,-18.06,-84.11
102,High alcohol use,2019,Sikkim,Male,0.0,61.74,102.97,-6.24,-58.47
102,High alcohol use,2019,Tamil Nadu,Female,0.0,7.03,27.87,14.47,50.64
102,High alcohol use,2019,Tamil Nadu,Male,0.0,23.0,93.08,8.66,-24.74
102,High alcohol use,2019,Telangana,Female,0.0,23.35,95.58,3.11,-22.04
102,High alcohol use,2019,Telangana,Male,0.0,24.64,70.16,7.14,-1.94
102,High alcohol use,2019,Tripura,Female,0.0,-35.12,-30.37,47.39,118.1
102,High alcohol use,2019,Tripura,Male,0.0,-19.27,-14.13,39.65,93.76
102,High alcohol use,2019,Uttar Pradesh,Female,0.0,9.25,26.69,16.19,47.87
102,High alcohol use,2019,Uttar Pradesh,Male,0.0,3.15,6.9,24.47,65.47
102,High alcohol use,2019,Uttarakhand,Female,0.0,8.23,26.11,14.44,51.22
102,High alcohol use,2019,Uttarakhand,Male,0.0,16.97,72.13,10.31,0.58
102,High alcohol use,2019,West Bengal,Female,0.0,1.05,8.23,27.39,63.34
102,High alcohol use,2019,West Bengal,Male,0.0,-3.31,1.36,29.08,72.88
102,High alcohol use,2020,Andhra Pradesh,Female,0.0,1.72,12.7,15.24,70.33
102,High alcohol use,2020,Andhra Pradesh,Male,0.0,23.59,77.44,5.7,-6.73
102,High alcohol use,2020,Arunachal Pradesh,Female,0.0,-45.47,-29.89,44.3,131.06
102,High alcohol use,2020,Arunachal Pradesh,Male,0.0,-133.67,-179.85,120.62,292.9
102,High alcohol use,2020,Assam,Female,0.0,0.44,15.48,21.69,62.39
102,High alcohol use,2020,Assam,Male,0.0,1.44,9.14,35.1,54.33
102,High alcohol use,2020,Bihar,Female,0.0,7.6,22.06,17.45,52.89
102,High alcohol use,2020,Bihar,Male,0.0,-16.7,-7.48,26.58,97.59
102,High alcohol use,2020,Chhattisgarh,Female,0.0,-9.21,-12.02,32.77,88.46
102,High alcohol use,2020,Chhattisgarh,Male,0.0,-30.05,-46.78,41.21,135.63
102,High alcohol use,2020,Delhi,Female,0.0,9.15,25.3,13.65,51.9
102,High alcohol use,2020,Delhi,Male,0.0,23.08,68.78,8.94,-0.79
102,High alcohol use,2020,Goa,Female,0.0,-95.95,-158.27,45.0,309.22
102,High alcohol use,2020,Goa,Male,0.0,26.01,67.41,10.15,-3.57
102,High alcohol use,2020,Gujarat,Female,0.0,9.21,25.98,21.42,43.39
102,High alcohol use,2020,Gujarat,Male,0.0,5.32,1.19,23.83,69.66
102,High alcohol use,2020,Haryana,Female,0.0,9.89,20.9,11.96,57.25
102,High alcohol use,2020,Haryana,Male,0.0,-143.59,-481.93,147.26,578.26
102,High alcohol use,2020,Himachal Pradesh,Female,0.0,8.44,27.76,15.79,48.0
102,High alcohol use,2020,Himachal Pradesh,Male,0.0,17.68,77.98,7.55,-3.21
102,High alcohol use,2020,Jharkhand,Female,0.0,-1.4,4.84,19.04,77.51
102,High alcohol use,2020,Jharkhand,Male,0.0,1.76,10.92,24.47,62.84
102,High alcohol use,2020,Karnataka,Female,0.0,-1450.54,-3426.1,-706.56,5683.2
102,High alcohol use,2020,Karnataka,Male,0.0,32.71,91.87,8.28,-32.87
102,High alcohol use,2020,Kerala,Female,0.0,5.34,20.03,17.01,57.61
102,High alcohol use,2020,Kerala,Male,0.0,-3.74,-10.77,21.11,93.4
102,High alcohol use,2020,Madhya Pradesh,Female,0.0,3.24,11.68,19.3,65.78
102,High alcohol use,2020,Madhya Pradesh,Male,0.0,74.77,161.5,-22.69,-113.59
102,High alcohol use,2020,Maharashtra,Female,0.0,6.77,21.04,16.93,55.26
102,High alcohol use,2020,Maharashtra,Male,0.0,-5.06,-2.94,25.45,82.55
102,High alcohol use,2020,Manipur,Female,0.0,-6.07,8.06,27.2,70.81
102,High alcohol use,2020,Manipur,Male,0.0,-17.26,-10.04,42.69,84.61
102,High alcohol use,2020,Meghalaya,Female,0.0,6.33,23.24,19.12,51.31
102,High alcohol use,2020,Meghalaya,Male,0.0,-11.08,-0.16,36.0,75.23
102,High alcohol use,2020,Mizoram,Female,0.0,8.21,32.81,18.62,40.36
102,High alcohol use,2020,Mizoram,Male,0.0,-5.56,6.25,37.13,62.17
102,High alcohol use,2020,Nagaland,Female,0.0,-9.19,11.48,25.64,72.07
102,High alcohol use,2020,Nagaland,Male,0.0,-10.0,2.13,35.29,72.58
102,High alcohol use,2020,Odisha,Female,0.0,-0.03,9.17,19.87,70.99
102,High alcohol use,2020,Odisha,Male,0.0,0.46,6.12,21.71,71.71
102,High alcohol use,2020,Punjab,Female,0.0,10.01,21.96,16.08,51.95
102,High alcohol use,2020,Punjab,Male,0.0,21.11,58.04,11.89,8.96
102,High alcohol use,2020,Rajasthan,Female,0.0,9.64,25.27,21.39,43.7
102,High alcohol use,2020,Rajasthan,Male,0.0,-221.57,-602.6,263.03,661.13
102,High alcohol use,2020,Sikkim,Female,0.0,114.12,155.0,-31.96,-137.17
102,High alcohol use,2020,Sikkim,Male,0.0,71.62,111.13,-11.08,-71.68
102,High alcohol use,2020,Tamil Nadu,Female,0.0,6.72,27.43,14.92,50.93
102,High alcohol use,2020,Tamil Nadu,Male,0.0,27.35,98.74,6.46,-32.55
102,High alcohol use,2020,Telangana,Female,0.0,24.58,100.98,2.44,-28.0
102,High alcohol use,2020,Telangana,Male,0.0,25.14,70.98,6.47,-2.59
102,High alcohol use,2020,Tripura,Female,0.0,-28.49,-20.82,42.38,106.93
102,High alcohol use,2020,Tripura,Male,0.0,-19.4,-11.55,38.02,92.94
102,High alcohol use,2020,Uttar Pradesh,Female,0.0,9.2,25.23,16.96,48.61
102,High alcohol use,2020,Uttar Pradesh,Male,0.0,3.16,9.8,23.72,63.33
102,High alcohol use,2020,Uttarakhand,Female,0.0,8.34,26.42,14.42,50.83
102,High alcohol use,2020,Uttarakhand,Male,0.0,17.43,74.27,9.26,-0.96
102,High alcohol use,2020,West Bengal,Female,0.0,1.15,8.36,28.33,62.17
102,High alcohol use,2020,West Bengal,Male,0.0,-2.68,2.41,27.53,72.75
102,High alcohol use,2021,Andhra Pradesh,Female,0.0,1.28,10.78,15.1,72.85
102,High alcohol use,2021,Andhra Pradesh,Male,0.0,24.67,74.06,5.55,-4.27
102,High alcohol use,2021,Arunachal Pradesh,Female,0.0,-46.04,-31.27,46.41,130.9
102,High alcohol use,2021,Arunachal Pradesh,Male,0.0,-480.92,-640.94,344.44,877.42
102,High alcohol use,2021,Assam,Female,0.0,0.44,15.97,21.87,61.73
102,High alcohol use,2021,Assam,Male,0.0,1.22,9.87,34.83,54.08
102,High alcohol use,2021,Bihar,Female,0.0,7.84,24.01,17.37,50.78
102,High alcohol use,2021,Bihar,Male,0.0,-41.85,-34.62,36.38,140.09
102,High alcohol use,2021,Chhattisgarh,Female,0.0,-10.34,-14.15,35.13,89.35
102,High alcohol use,2021,Chhattisgarh,Male,0.0,-49.96,-74.08,52.1,171.95
102,High alcohol use,2021,Delhi,Female,0.0,7.84,22.6,13.25,56.31
102,High alcohol use,2021,Delhi,Male,0.0,23.7,61.58,9.97,4.75
102,High alcohol use,2021,Goa,Female,0.0,-117.8,-210.61,51.43,376.98
102,High alcohol use,2021,Goa,Male,0.0,26.37,65.27,9.33,-0.97
102,High alcohol use,2021,Gujarat,Female,0.0,7.12,23.13,22.85,46.89
102,High alcohol use,2021,Gujarat,Male,0.0,3.96,-2.28,23.56,74.76
102,High alcohol use,2021,Haryana,Female,0.0,8.79,20.75,12.33,58.13
102,High alcohol use,2021,Haryana,Male,0.0,134.12,362.68,-67.49,-329.31
102,High alcohol use,2021,Himachal Pradesh,Female,0.0,7.14,25.52,15.84,51.5
102,High alcohol use,2021,Himachal Pradesh,Male,0.0,17.14,74.64,7.49,0.73
102,High alcohol use,2021,Jharkhand,Female,0.0,-1.52,4.7,20.21,76.61
102,High alcohol use,2021,Jharkhand,Male,0.0,1.35,10.55,24.65,63.45
102,High alcohol use,2021,Karnataka,Female,0.0,-234.87,-534.64,-136.61,1006.12
102,High alcohol use,2021,Karnataka,Male,0.0,31.56,83.2,7.34,-22.1
102,High alcohol use,2021,Kerala,Female,0.0,4.29,16.39,17.32,62.0
102,High alcohol use,2021,Kerala,Male,0.0,-4.57,-11.14,19.79,95.92
102,High alcohol use,2021,Madhya Pradesh,Female,0.0,2.48,9.66,21.32,66.54
102,High alcohol use,2021,Madhya Pradesh,Male,0.0,52.69,109.37,-8.48,-53.59
102,High alcohol use,2021,Maharashtra,Female,0.0,5.6,16.99,17.67,59.73
102,High alcohol use,2021,Maharashtra,Male,0.0,-5.58,-1.54,21.67,85.44
102,High alcohol use,2021,Manipur,Female,0.0,-7.16,7.81,28.36,70.99
102,High alcohol use,2021,Manipur,Male,0.0,-26.16,-18.52,47.2,97.48
102,High alcohol use,2021,Meghalaya,Female,0.0,6.31,23.53,19.97,50.19
102,High alcohol use,2021,Meghalaya,Male,0.0,-16.21,-4.94,37.54,83.6
102,High alcohol use,2021,Mizoram,Female,0.0,9.03,35.97,17.36,37.64
102,High alcohol use,2021,Mizoram,Male,0.0,-8.37,5.13,36.69,66.55
102,High alcohol use,2021,Nagaland,Female,0.0,-11.38,12.21,26.33,72.84
102,High alcohol use,2021,Nagaland,Male,0.0,-14.49,-1.1,36.58,79.02
102,High alcohol use,2021,Odisha,Female,0.0,-0.31,8.67,20.45,71.19
102,High alcohol use,2021,Odisha,Male,0.0,-0.43,5.2,21.68,73.55
102,High alcohol use,2021,Punjab,Female,0.0,9.1,20.26,16.77,53.87
102,High alcohol use,2021,Punjab,Male,0.0,23.52,55.98,11.19,9.31
102,High alcohol use,2021,Rajasthan,Female,0.0,9.68,24.7,22.31,43.31
102,High alcohol use,2021,Rajasthan,Male,0.0,109.97,295.44,-79.3,-226.11
102,High alcohol use,2021,Sikkim,Female,0.0,97.9,142.9,-26.41,-114.39
102,High alcohol use,2021,Sikkim,Male,0.0,58.4,88.96,-3.9,-43.45
102,High alcohol use,2021,Tamil Nadu,Female,0.0,5.91,24.92,15.81,53.37
102,High alcohol use,2021,Tamil Nadu,Male,0.0,28.26,88.87,7.9,-25.03
102,High alcohol use,2021,Telangana,Female,0.0,24.03,98.39,3.44,-25.86
102,High alcohol use,2021,Telangana,Male,0.0,25.13,68.66,6.6,-0.39
102,High alcohol use,2021,Tripura,Female,0.0,-30.6,-24.02,43.88,110.73
102,High alcohol use,2021,Tripura,Male,0.0,-28.42,-20.46,41.45,107.44
102,High alcohol use,2021,Uttar Pradesh,Female,0.0,8.49,21.8,18.4,51.3
102,High alcohol use,2021,Uttar Pradesh,Male,0.0,2.36,6.86,22.28,68.5
102,High alcohol use,2021,Uttarakhand,Female,0.0,8.73,28.26,13.53,49.47
102,High alcohol use,2021,Uttarakhand,Male,0.0,18.85,71.68,8.3,1.17
102,High alcohol use,2021,West Bengal,Female,0.0,0.86,7.77,30.15,61.23
102,High alcohol use,2021,West Bengal,Male,0.0,-4.08,0.16,27.99,75.94
102,High alcohol use,2022,Andhra Pradesh,Female,0.0,1.66,12.55,16.09,69.7
102,High alcohol use,2022,Andhra Pradesh,Male,0.0,23.33,74.12,6.71,-4.16
102,High alcohol use,2022,Arunachal Pradesh,Female,0.0,-39.84,-25.48,44.49,120.84
102,High alcohol use,2022,Arunachal Pradesh,Male,0.0,-232.44,-331.31,195.04,468.7
102,High alcohol use,2022,Assam,Female,0.0,0.44,14.97,23.13,61.46
102,High alcohol use,2022,Assam,Male,0.0,0.94,9.75,34.39,54.92
102,High alcohol use,2022,Bihar,Female,0.0,7.62,22.68,18.27,51.43
102,High alcohol use,2022,Bihar,Male,0.0,-34.0,-24.42,35.33,123.09
102,High alcohol use,2022,Chhattisgarh,Female,0.0,-11.38,-14.83,35.17,91.04
102,High alcohol use,2022,Chhattisgarh,Male,0.0,-48.07,-76.33,53.87,170.53
102,High alcohol use,2022,Delhi,Female,0.0,8.36,24.09,14.03,53.52
102,High alcohol use,2022,Delhi,Male,0.0,23.37,64.09,9.57,2.97
102,High alcohol use,2022,Goa,Female,0.0,-126.49,-214.9,52.17,389.22
102,High alcohol use,2022,Goa,Male,0.0,25.31,64.49,11.22,-1.01
102,High alcohol use,2022,Gujarat,Female,0.0,9.76,26.84,21.45,41.95
102,High alcohol use,2022,Gujarat,Male,0.0,2.59,1.39,23.18,72.83
102,High alcohol use,2022,Haryana,Female,0.0,10.64,22.43,12.76,54.17
102,High alcohol use,2022,Haryana,Male,0.0,324.72,890.68,-198.47,-916.92
102,High alcohol use,2022,Himachal Pradesh,Female,0.0,7.87,28.56,16.83,46.74
102,High alcohol use,2022,Himachal Pradesh,Male,0.0,16.3,73.98,8.64,1.08
102,High alcohol use,2022,Jharkhand,Female,0.0,-1.6,5.0,20.24,76.36
102,High alcohol use,2022,Jharkhand,Male,0.0,0.87,11.46,25.5,62.16
102,High alcohol use,2022,Karnataka,Female,0.0,1283.83,2959.28,523.74,-4666.85
102,High alcohol use,2022,Karnataka,Male,0.0,31.0,82.32,9.73,-23.04
102,High alcohol use,2022,Kerala,Female,0.0,4.99,18.93,17.21,58.87
102,High alcohol use,2022,Kerala,Male,0.0,-4.21,-10.52,20.16,94.57
102,High alcohol use,2022,Madhya Pradesh,Female,0.0,2.14,10.06,20.23,67.57
102,High alcohol use,2022,Madhya Pradesh,Male,0.0,59.4,121.6,-9.92,-71.08
102,High alcohol use,2022,Maharashtra,Female,0.0,6.85,22.33,17.66,53.16
102,High alcohol use,2022,Maharashtra,Male,0.0,-6.5,-1.0,25.44,82.05
102,High alcohol use,2022,Manipur,Female,0.0,-7.07,6.65,28.86,71.56
102,High alcohol use,2022,Manipur,Male,0.0,-20.95,-15.66,46.16,90.45
102,High alcohol use,2022,Meghalaya,Female,0.0,5.62,22.23,20.4,51.75
102,High alcohol use,2022,Meghalaya,Male,0.0,-17.24,-6.73,40.69,83.28
102,High alcohol use,2022,Mizoram,Female,0.0,8.11,33.42,18.05,40.42
102,High alcohol use,2022,Mizoram,Male,0.0,-9.04,2.8,38.16,68.08
102,High alcohol use,2022,Nagaland,Female,0.0,-10.0,11.18,25.88,72.94
102,High alcohol use,2022,Nagaland,Male,0.0,-12.48,-0.75,36.99,76.25
102,High alcohol use,2022,Odisha,Female,0.0,-0.41,8.1,20.55,71.77
102,High alcohol use,2022,Odisha,Male,0.0,-0.79,5.63,21.32,73.84
102,High alcohol use,2022,Punjab,Female,0.0,10.58,21.77,15.98,51.67
102,High alcohol use,2022,Punjab,Male,0.0,21.34,56.45,11.78,10.44
102,High alcohol use,2022,Rajasthan,Female,0.0,9.32,25.33,21.73,43.63
102,High alcohol use,2022,Rajasthan,Male,0.0,116.98,306.49,-84.83,-238.63
102,High alcohol use,2022,Sikkim,Female,0.0,109.83,158.81,-31.16,-137.47
102,High alcohol use,2022,Sikkim,Male,0.0,57.98,93.34,-3.28,-48.04
102,High alcohol use,2022,Tamil Nadu,Female,0.0,6.56,27.63,14.69,51.13
102,High alcohol use,2022,Tamil Nadu,Male,0.0,28.01,90.88,8.55,-27.45
102,High alcohol use,2022,Telangana,Female,0.0,23.52,96.78,3.44,-23.74
102,High alcohol use,2022,Telangana,Male,0.0,25.4,67.54,7.07,-0.01
102,High alcohol use,2022,Tripura,Female,0.0,-27.81,-22.36,43.72,106.44
102,High alcohol use,2022,Tripura,Male,0.0,-26.46,-20.78,42.54,104.69
102,High alcohol use,2022,Uttar Pradesh,Female,0.0,9.14,27.4,17.09,46.37
102,High alcohol use,2022,Uttar Pradesh,Male,0.0,1.96,10.42,24.78,62.84
102,High alcohol use,2022,Uttarakhand,Female,0.0,7.72,26.5,14.83,50.94
102,High alcohol use,2022,Uttarakhand,Male,0.0,18.18,70.69,9.56,1.57
102,High alcohol use,2022,West Bengal,Female,0.0,0.95,7.8,27.85,63.4
102,High alcohol use,2022,West Bengal,Male,0.0,-4.74,-0.59,28.99,76.34
102,High alcohol use,2023,Andhra Pradesh,Female,0.0,1.4,13.2,16.85,68.54
102,High alcohol use,2023,Andhra Pradesh,Male,0.0,22.75,72.79,7.26,-2.8
102,High alcohol use,2023,Arunachal Pradesh,Female,0.0,-33.8,-18.71,42.78,109.73
102,High alcohol use,2023,Arunachal Pradesh,Male,0.0,-283.52,-411.19,228.44,566.27
102,High alcohol use,2023,Assam,Female,0.0,0.38,15.1,23.29,61.24
102,High alcohol use,2023,Assam,Male,0.0,0.79,9.52,34.12,55.57
102,High alcohol use,2023,Bihar,Female,0.0,7.39,23.44,18.41,50.77
102,High alcohol use,2023,Bihar,Male,0.0,-43.57,-35.39,39.61,139.35
102,High alcohol use,2023,Chhattisgarh,Female,0.0,-10.43,-13.17,34.54,89.06
102,High alcohol use,2023,Chhattisgarh,Male,0.0,-50.81,-78.88,53.98,175.72
102,High alcohol use,2023,Delhi,Female,0.0,7.44,22.73,14.37,55.46
102,High alcohol use,2023,Delhi,Male,0.0,22.82,62.74,10.5,3.95
102,High alcohol use,2023,Goa,Female,0.0,-132.07,-234.7,56.32,410.45
102,High alcohol use,2023,Goa,Male,0.0,24.52,62.92,12.41,0.15
102,High alcohol use,2023,Gujarat,Female,0.0,9.27,27.08,21.44,42.2
102,High alcohol use,2023,Gujarat,Male,0.0,3.46,1.53,23.18,71.83
102,High alcohol use,2023,Haryana,Female,0.0,10.7,23.67,13.34,52.28
102,High alcohol use,2023,Haryana,Male,0.0,110.9,301.89,-49.04,-263.75
102,High alcohol use,2023,Himachal Pradesh,Female,0.0,7.73,28.9,16.96,46.41
102,High alcohol use,2023,Himachal Pradesh,Male,0.0,17.44,72.84,8.46,1.26
102,High alcohol use,2023,Jharkhand,Female,0.0,-1.49,5.44,20.38,75.67
102,High alcohol use,2023,Jharkhand,Male,0.0,1.16,11.73,25.51,61.6
102,High alcohol use,2023,Karnataka,Female,0.0,-1005.72,-2306.13,-317.59,3729.44
102,High alcohol use,2023,Karnataka,Male,0.0,29.99,80.39,10.21,-20.59
102,High alcohol use,2023,Kerala,Female,0.0,4.83,18.62,17.4,59.15
102,High alcohol use,2023,Kerala,Male,0.0,-4.96,-13.15,19.64,98.47
102,High alcohol use,2023,Madhya Pradesh,Female,0.0,1.78,10.24,21.0,66.98
102,High alcohol use,2023,Madhya Pradesh,Male,0.0,55.28,114.94,-7.88,-62.34
102,High alcohol use,2023,Maharashtra,Female,0.0,6.67,22.13,17.86,53.34
102,High alcohol use,2023,Maharashtra,Male,0.0,-7.18,-2.95,25.08,85.05
102,High alcohol use,2023,Manipur,Female,0.0,-7.31,6.26,29.06,71.99
102,High alcohol use,2023,Manipur,Male,0.0,-22.32,-18.26,47.2,93.38
102,High alcohol use,2023,Meghalaya,Female,0.0,5.3,22.26,20.46,51.97
102,High alcohol use,2023,Meghalaya,Male,0.0,-18.01,-7.57,41.19,84.39
102,High alcohol use,2023,Mizoram,Female,0.0,7.34,32.74,18.53,41.39
102,High alcohol use,2023,Mizoram,Male,0.0,-10.49,1.33,39.31,69.84
102,High alcohol use,2023,Nagaland,Female,0.0,-11.2,9.93,27.07,74.21
102,High alcohol use,2023,Nagaland,Male,0.0,-13.03,-2.48,37.72,77.79
102,High alcohol use,2023,Odisha,Female,0.0,-0.34,8.64,20.79,70.91
102,High alcohol use,2023,Odisha,Male,0.0,-0.67,5.33,21.53,73.81
102,High alcohol use,2023,Punjab,Female,0.0,10.32,21.68,16.43,51.56
102,High alcohol use,2023,Punjab,Male,0.0,21.33,55.92,11.93,10.82
102,High alcohol use,2023,Rajasthan,Female,0.0,9.03,25.64,21.87,43.46
102,High alcohol use,2023,Rajasthan,Male,0.0,91.12,246.21,-59.21,-178.13
102,High alcohol use,2023,Sikkim,Female,0.0,123.41,178.06,-37.55,-163.92
102,High alcohol use,2023,Sikkim,Male,0.0,54.11,89.94,-1.53,-42.53
102,High alcohol use,2023,Tamil Nadu,Female,0.0,6.23,26.79,15.46,51.52
102,High alcohol use,2023,Tamil Nadu,Male,0.0,27.44,89.2,9.2,-25.85
102,High alcohol use,2023,Telangana,Female,0.0,24.55,100.04,2.62,-27.21
102,High alcohol use,2023,Telangana,Male,0.0,24.93,67.87,7.18,0.01
102,High alcohol use,2023,Tripura,Female,0.0,-29.22,-25.46,44.98,109.7
102,High alcohol use,2023,Tripura,Male,0.0,-32.43,-30.31,46.65,116.09
102,High alcohol use,2023,Uttar Pradesh,Female,0.0,9.07,27.36,17.44,46.13
102,High alcohol use,2023,Uttar Pradesh,Male,0.0,1.87,10.07,25.37,62.69
102,High alcohol use,2023,Uttarakhand,Female,0.0,7.14,25.76,15.87,51.22
102,High alcohol use,2023,Uttarakhand,Male,0.0,18.43,69.88,10.0,1.69
102,High alcohol use,2023,West Bengal,Female,0.0,0.82,7.49,27.47,64.21
102,High alcohol use,2023,West Bengal,Male,0.0,-5.56,-1.89,29.49,77.96
105,High fasting plasma glucose,2013,Andhra Pradesh,Female,0.31,2.16,12.53,28.62,56.38
105,High fasting plasma glucose,2013,Andhra Pradesh,Male,0.42,3.69,16.78,33.86,45.25
105,High fasting plasma glucose,2013,Arunachal Pradesh,Female,1.56,6.7,16.98,30.31,44.45
105,High fasting plasma glucose,2013,Arunachal Pradesh,Male,1.06,7.75,21.38,34.83,34.98
105,High fasting plasma glucose,2013,Assam,Female,0.78,4.09,13.02,31.35,50.77
105,High fasting plasma glucose,2013,Assam,Male,0.72,5.72,16.76,35.18,41.62
105,High fasting plasma glucose,2013,Bihar,Female,0.7,3.89,10.43,26.09,58.9
105,High fasting plasma glucose,2013,Bihar,Male,0.58,4.72,13.77,26.99,53.94
105,High fasting plasma glucose,2013,Chhattisgarh,Female,0.8,4.37,10.63,30.83,53.36
105,High fasting plasma glucose,2013,Chhattisgarh,Male,0.85,5.79,16.55,31.62,45.19
105,High fasting plasma glucose,2013,Delhi,Female,0.95,4.22,13.36,30.84,50.63
105,High fasting plasma glucose,2013,Delhi,Male,0.82,5.24,19.64,33.73,40.56
105,High fasting plasma glucose,2013,Goa,Female,0.58,3.81,12.03,30.17,53.41
105,High fasting plasma glucose,2013,Goa,Male,0.7,5.4,18.46,35.02,40.42
105,High fasting plasma glucose,2013,Gujarat,Female,0.6,3.19,11.98,33.22,51.01
105,High fasting plasma glucose,2013,Gujarat,Male,0.61,4.58,17.0,37.0,40.81
105,High fasting plasma glucose,2013,Haryana,Female,0.58,3.19,10.42,27.37,58.44
105,High fasting plasma glucose,2013,Haryana,Male,0.47,5.47,20.21,31.65,42.2
105,High fasting plasma glucose,2013,Himachal Pradesh,Female,0.71,3.78,13.5,31.68,50.32
105,High fasting plasma glucose,2013,Himachal Pradesh,Male,0.62,4.27,17.07,33.26,44.77
105,High fasting plasma glucose,2013,Jharkhand,Female,0.56,3.32,11.61,31.36,53.14
105,High fasting plasma glucose,2013,Jharkhand,Male,0.6,5.37,13.04,33.11,47.88
105,High fasting plasma glucose,2013,Karnataka,Female,0.57,3.01,11.77,30.44,54.22
105,High fasting plasma glucose,2013,Karnataka,Male,0.55,5.13,18.06,33.85,42.41
105,High fasting plasma glucose,2013,Kerala,Female,0.28,2.37,9.69,30.04,57.62
105,High fasting plasma glucose,2013,Kerala,Male,0.34,2.66,13.57,36.3,47.13
105,High fasting plasma glucose,2013,Madhya Pradesh,Female,0.93,3.98,11.1,24.02,59.97
105,High fasting plasma glucose,2013,Madhya Pradesh,Male,0.81,5.86,18.3,31.57,43.46
105,High fasting plasma glucose,2013,Maharashtra,Female,0.81,3.42,11.69,27.04,57.04
105,High fasting plasma glucose,2013,Maharashtra,Male,0.57,4.42,15.61,35.0,44.4
105,High fasting plasma glucose,2013,Manipur,Female,0.94,3.79,11.92,32.46,50.89
105,High fasting plasma glucose,2013,Manipur,Male,0.69,4.64,14.37,33.23,47.07
105,High fasting plasma glucose,2013,Meghalaya,Female,1.56,6.06,14.96,30.27,47.16
105,High fasting plasma glucose,2013,Meghalaya,Male,1.17,7.44,17.78,31.94,41.67
105,High fasting plasma glucose,2013,Mizoram,Female,1.25,4.6,12.21,33.39,48.55
105,High fasting plasma glucose,2013,Mizoram,Male,0.87,5.17,15.11,36.5,42.35
105,High fasting plasma glucose,2013,Nagaland,Female,1.57,5.22,13.64,32.05,47.51
105,High fasting plasma glucose,2013,Nagaland,Male,1.18,6.84,16.16,32.06,43.75
105,High fasting plasma glucose,2013,Odisha,Female,0.72,3.38,12.03,27.54,56.33
105,High fasting plasma glucose,2013,Odisha,Male,0.81,4.47,14.56,29.45,50.72
105,High fasting plasma glucose,2013,Punjab,Female,0.58,4.04,14.14,31.32,49.91
105,High fasting plasma glucose,2013,Punjab,Male,0.96,6.78,21.24,31.09,39.93
105,High fasting plasma glucose,2013,Rajasthan,Female,0.74,3.71,12.18,28.43,54.93
105,High fasting plasma glucose,2013,Rajasthan,Male,0.83,5.94,18.67,34.85,39.71
105,High fasting plasma glucose,2013,Sikkim,Female,1.44,6.95,19.28,32.09,40.24
105,High fasting plasma glucose,2013,Sikkim,Male,1.11,7.81,19.22,33.82,38.04
105,High fasting plasma glucose,2013,Tamil Nadu,Female,0.2,1.76,10.54,30.79,56.7
105,High fasting plasma glucose,2013,Tamil Nadu,Male,0.23,3.22,17.22,37.74,41.59
105,High fasting plasma glucose,2013,Telangana,Female,0.42,3.07,13.04,28.39,55.08
105,High fasting plasma glucose,2013,Telangana,Male,0.67,6.59,20.64,30.19,41.92
105,High fasting plasma glucose,2013,Tripura,Female,0.79,4.27,13.89,30.04,51.01
105,High fasting plasma glucose,2013,Tripura,Male,0.53,5.06,16.92,34.64,42.86
105,High fasting plasma glucose,2013,Uttar Pradesh,Female,0.82,4.16,12.64,31.11,51.27
105,High fasting plasma glucose,2013,Uttar Pradesh,Male,0.5,4.69,16.04,32.47,46.3
105,High fasting plasma glucose,2013,Uttarakhand,Female,0.61,3.44,12.92,30.5,52.53
105,High fasting plasma glucose,2013,Uttarakhand,Male,0.54,4.82,20.49,33.27,40.87
105,High fasting plasma glucose,2013,West Bengal,Female,0.65,3.17,11.37,28.97,55.84
105,High fasting plasma glucose,2013,West Bengal,Male,0.53,3.95,14.67,32.08,48.78
105,High fasting plasma glucose,2014,Andhra Pradesh,Female,0.32,2.21,12.67,29.27,55.54
105,High fasting plasma glucose,2014,Andhra Pradesh,Male,0.41,3.68,17.13,34.31,44.47
105,High fasting plasma glucose,2014,Arunachal Pradesh,Female,1.51,6.78,17.61,31.53,42.58
105,High fasting plasma glucose,2014,Arunachal Pradesh,Male,1.06,7.83,21.64,35.44,34.04
105,High fasting plasma glucose,2014,Assam,Female,0.7,4.13,13.15,32.58,49.44
105,High fasting plasma glucose,2014,Assam,Male,0.69,5.62,16.84,35.9,40.95
105,High fasting plasma glucose,2014,Bihar,Female,0.67,3.89,10.66,25.84,58.94
105,High fasting plasma glucose,2014,Bihar,Male,0.6,4.82,14.32,27.51,52.74
